,x,y,change
106626,-66.41839029696969,18.45238267,-3.724540000000001
107625,-66.4182009030303,18.45247267,-0.5924908333333327
107780,-66.4182009030303,18.43852267,-2.3884488333333316
108115,-66.4181062060606,18.45337267,-4.627969499999999
108123,-66.4181062060606,18.45265267,-2.1291414999999994
108124,-66.4181062060606,18.45256267,-1.776433166666667
108280,-66.4181062060606,18.43852267,-3.7071203333333322
108281,-66.4181062060606,18.43843267,-3.8860273333333346
108615,-66.4180115090909,18.45337267,-8.662456
108616,-66.4180115090909,18.45328267,-6.111400333333332
108620,-66.4180115090909,18.45292267,-4.139003499999998
108621,-66.4180115090909,18.45283267,-2.4852083333333326
108624,-66.4180115090909,18.45256267,-4.660332166666667
108777,-66.4180115090909,18.43879267,-0.8336626666666653
108778,-66.4180115090909,18.43870267,-1.0301678333333335
108781,-66.4180115090909,18.43843267,-3.141590500000003
109116,-66.4179168121212,18.45328267,-6.003302
109117,-66.4179168121212,18.45319267,-4.164175
109278,-66.4179168121212,18.43870267,-1.1877579999999988
109279,-66.4179168121212,18.43861267,-1.1253835000000016
109280,-66.4179168121212,18.43852267,-2.170212499999998
109281,-66.4179168121212,18.43843267,-1.9078701666666653
109617,-66.41782211515151,18.45319267,-5.356149666666665
109779,-66.41782211515151,18.43861267,-1.6799711666666681
109780,-66.41782211515151,18.43852267,-1.4473803333333315
110276,-66.41772741818181,18.43888267,-1.6261351666666677
110776,-66.41763272121212,18.43888267,-2.8000298333333333
110777,-66.41763272121212,18.43879267,-3.660351666666667
111276,-66.41753802424242,18.43888267,-2.659754333333332
111693,-66.41744332727272,18.44635267,-0.5055506666666645
111694,-66.41744332727272,18.44626267,-2.7470566666666656
112193,-66.41734863030302,18.44635267,-1.9762485000000005
112194,-66.41734863030302,18.44626267,-3.2775719999999993
112691,-66.41725393333333,18.44653267,-1.2675808333333336
112692,-66.41725393333333,18.44644267,-1.9089866666666673
112693,-66.41725393333333,18.44635267,-3.733434666666664
112694,-66.41725393333333,18.44626267,-4.486773666666664
112695,-66.41725393333333,18.44617267,-4.0216129999999986
112696,-66.41725393333333,18.44608267,-3.2629710000000003
112697,-66.41725393333333,18.44599267,-2.441314000000002
113193,-66.41715923636363,18.44635267,-4.485240333333335
113194,-66.41715923636363,18.44626267,-5.022533666666668
113195,-66.41715923636363,18.44617267,-4.430028666666669
113196,-66.41715923636363,18.44608267,-4.396857166666663
113197,-66.41715923636363,18.44599267,-3.4869953333333363
113696,-66.41706453939393,18.44608267,-4.109036833333338
113772,-66.41706453939393,18.43924267,-2.114683499999998
114270,-66.41696984242424,18.43942267,-1.1033401666666691
114772,-66.41687514545454,18.43924267,-1.9849401666666644
121765,-66.41554938787878,18.43987267,-2.939126333333334
121766,-66.41554938787878,18.43978267,-3.2048541666666672
121772,-66.41554938787878,18.43924267,-0.9043733333333357
122265,-66.41545469090909,18.43987267,-3.660651833333336
122266,-66.41545469090909,18.43978267,-3.0493205000000003
122267,-66.41545469090909,18.43969267,-0.9151726666666669
122268,-66.41545469090909,18.43960267,-0.8304495000000003
122269,-66.41545469090909,18.43951267,-1.907308666666669
122270,-66.41545469090909,18.43942267,-0.8792076666666695
122271,-66.41545469090909,18.43933267,-0.8455446666666688
122765,-66.41535999393939,18.43987267,-2.170249000000002
122766,-66.41535999393939,18.43978267,-4.0980793333333345
122767,-66.41535999393939,18.43969267,-2.8893735000000014
122768,-66.41535999393939,18.43960267,-1.6034410000000001
123266,-66.4152652969697,18.43978267,-3.0091833333333327
123267,-66.4152652969697,18.43969267,-3.367205333333331
123791,-66.4151706,18.43753267,-2.4621790000000026
124268,-66.4150759030303,18.43960267,-0.7957768333333348
124269,-66.4150759030303,18.43951267,-0.5501423333333371
124270,-66.4150759030303,18.43942267,-0.7716580000000022
125238,-66.4148865090909,18.44230267,-2.163535000000003
125271,-66.4148865090909,18.43933267,-0.5826806666666684
125737,-66.41479181212121,18.44239267,-3.5627814999999963
125738,-66.41479181212121,18.44230267,-3.4327175000000025
125739,-66.41479181212121,18.44221267,-1.4318393333333361
126238,-66.41469711515151,18.44230267,-2.027000000000001
126270,-66.41469711515151,18.43942267,-1.0970723333333332
128305,-66.41431832727272,18.43627267,-0.8735618333333335
128306,-66.41431832727272,18.43618267,-0.7593231666666647
129631,-66.41403423636363,18.45193267,-1.6710040000000035
129635,-66.41403423636363,18.45157267,-3.1242269999999976
129636,-66.41403423636363,18.45148267,-2.3965745000000034
130131,-66.41393953939394,18.45193267,-1.9720441666666666
130136,-66.41393953939394,18.45148267,-2.9156496666666634
130636,-66.41384484242424,18.45148267,-2.6401016666666663
131223,-66.41375014545454,18.44365267,-3.6900606666666675
132297,-66.41356075151515,18.43699267,-0.4664609999999989
132793,-66.41346605454544,18.43735267,-0.943426166666665
133293,-66.41337135757574,18.43735267,-2.57960816666667
135806,-66.41289787272726,18.43618267,-5.176597300000003
135807,-66.41289787272726,18.43609267,-6.083235666666665
135808,-66.41289787272726,18.43600267,-4.177572666666666
135809,-66.41289787272726,18.43591267,-3.2070591666666637
135810,-66.41289787272726,18.43582267,-2.7784236666666686
136305,-66.41280317575756,18.43627267,-4.978055833333334
136306,-66.41280317575756,18.43618267,-4.729174833333335
136307,-66.41280317575756,18.43609267,-5.865776666666665
136308,-66.41280317575756,18.43600267,-5.489038999999998
136309,-66.41280317575756,18.43591267,-3.005407499999997
136805,-66.41270847878786,18.43627267,-2.875746499999998
136806,-66.41270847878786,18.43618267,-4.606939833333335
136807,-66.41270847878786,18.43609267,-5.807866166666667
136808,-66.41270847878786,18.43600267,-4.533384333333331
136809,-66.41270847878786,18.43591267,-3.0503213333333328
136812,-66.41270847878786,18.43564267,-4.6593180000000025
136813,-66.41270847878786,18.43555267,-3.930684000000003
137307,-66.41261378181817,18.43609267,-3.4110421666666646
137308,-66.41261378181817,18.43600267,-3.5191668333333332
137309,-66.41261378181817,18.43591267,-3.312143333333335
137636,-66.41251908484847,18.45148267,-1.545369333333337
137637,-66.41251908484847,18.45139267,-2.323564666666666
137777,-66.41251908484847,18.43879267,-0.7992496666666646
137808,-66.41251908484847,18.43600267,-1.2135935000000018
137814,-66.41251908484847,18.43546267,-3.390188833333333
137815,-66.41251908484847,18.43537267,-2.7948999999999984
137816,-66.41251908484847,18.43528267,-2.579892499999996
138135,-66.41242438787877,18.45157267,-2.764083000000003
138136,-66.41242438787877,18.45148267,-2.269589500000002
138313,-66.41242438787877,18.43555267,-3.423599333333332
138314,-66.41242438787877,18.43546267,-3.5571015000000017
138315,-66.41242438787877,18.43537267,-3.4179663333333323
138317,-66.41242438787877,18.43519267,-2.0880808333333327
138635,-66.41232969090908,18.45157267,-2.7139553333333346
138813,-66.41232969090908,18.43555267,-2.940815999999998
138814,-66.41232969090908,18.43546267,-1.8169959999999996
138815,-66.41232969090908,18.43537267,-1.3971153333333355
138817,-66.41232969090908,18.43519267,-1.7318178333333343
139316,-66.41223499393938,18.43528267,-1.9881090000000015
139317,-66.41223499393938,18.43519267,-2.3188848333333354
139812,-66.41214029696968,18.43564267,-0.6780746666666673
139817,-66.41214029696968,18.43519267,-3.339036833333335
140310,-66.41204559999998,18.43582267,-1.6438169999999985
140311,-66.41204559999998,18.43573267,-2.2153063333333307
140811,-66.41195090303029,18.43573267,-1.442575333333334
141311,-66.41185620606059,18.43573267,-2.0217936666666674
141717,-66.4117615090909,18.44419267,-4.314001499999996
141811,-66.4117615090909,18.43573267,-2.449374166666665
147720,-66.41062514545453,18.44392267,-4.816696500000001
150214,-66.41015166060605,18.44446267,-1.926921
154290,-66.40939408484847,18.43762267,-8.026177833333337
154291,-66.40939408484847,18.43753267,-9.478545666666667
154292,-66.40939408484847,18.43744267,-8.142003333333333
158708,-66.4085418121212,18.44500267,-1.6091739999999994
159208,-66.4084471151515,18.44500267,-0.6519926666666649
162244,-66.40787893333332,18.44176267,-1.7269723333333324
162245,-66.40787893333332,18.44167267,-1.7013403333333308
162744,-66.40778423636363,18.44176267,-1.3583853333333344
162745,-66.40778423636363,18.44167267,-2.489486666666668
163206,-66.40768953939393,18.44518267,-2.04820616666667
163706,-66.40759484242423,18.44518267,-1.997776166666668
166390,-66.40712135757575,18.42862267,-1.1776776666666642
166391,-66.40712135757575,18.42853267,-2.944751
166889,-66.40702666060605,18.42871267,-1.5070836666666665
166890,-66.40702666060605,18.42862267,-1.8816631666666694
166891,-66.40702666060605,18.42853267,-4.6657215
167389,-66.40693196363635,18.42871267,-3.2915785
167390,-66.40693196363635,18.42862267,-3.7058986666666662
167391,-66.40693196363635,18.42853267,-4.469986999999998
167889,-66.40683726666666,18.42871267,-2.684226500000001
167890,-66.40683726666666,18.42862267,-3.660450833333332
168717,-66.40664787272726,18.44419267,-2.573260666666666
168718,-66.40664787272726,18.44410267,-2.4938184999999997
169216,-66.40655317575757,18.44428267,-1.4518356666666676
169217,-66.40655317575757,18.44419267,-1.385342166666664
170717,-66.40626908484847,18.44419267,-2.150690666666666
170718,-66.40626908484847,18.44410267,-0.35899216666667044
171217,-66.40617438787878,18.44419267,-1.3821728333333354
171218,-66.40617438787878,18.44410267,-1.184445499999999
171223,-66.40617438787878,18.44365267,-1.1261241666666635
171594,-66.40607969090908,18.45526267,-2.467153833333331
171701,-66.40607969090908,18.44563267,-4.219082833333333
171718,-66.40607969090908,18.44410267,-2.524897833333334
171724,-66.40607969090908,18.44356267,-2.3490783333333347
172092,-66.40598499393938,18.45544267,-4.200604333333327
176154,-66.40522741818181,18.44986267,-3.7590700000000012
176654,-66.40513272121211,18.44986267,-4.399599
176655,-66.40513272121211,18.44977267,-4.388243833333334
177154,-66.40503802424242,18.44986267,-4.663570333333331
177155,-66.40503802424242,18.44977267,-5.002240666666669
177156,-66.40503802424242,18.44968267,-3.1514013333333324
177157,-66.40503802424242,18.44959267,-3.171468000000001
177158,-66.40503802424242,18.44950267,-3.2051915000000015
177159,-66.40503802424242,18.44941267,-4.6399163333333355
177196,-66.40503802424242,18.44608267,-3.935158833333329
177197,-66.40503802424242,18.44599267,-3.725733166666668
177655,-66.40494332727272,18.44977267,-3.907142499999999
177656,-66.40494332727272,18.44968267,-3.395052500000002
177657,-66.40494332727272,18.44959267,-3.9182950000000005
177658,-66.40494332727272,18.44950267,-3.4487594999999978
177659,-66.40494332727272,18.44941267,-3.238184499999999
177696,-66.40494332727272,18.44608267,-3.2122761666666655
177697,-66.40494332727272,18.44599267,-3.7181426666666653
178157,-66.40484863030302,18.44959267,-2.23543466666667
178158,-66.40484863030302,18.44950267,-2.8327564999999986
178197,-66.40484863030302,18.44599267,-3.391404333333334
178657,-66.40475393333332,18.44959267,-2.255942666666666
178696,-66.40475393333332,18.44608267,-4.402708833333335
178697,-66.40475393333332,18.44599267,-3.533558833333334
179157,-66.40465923636363,18.44959267,-3.179208166666669
179195,-66.40465923636363,18.44617267,-5.585132
179196,-66.40465923636363,18.44608267,-5.824077666666664
179197,-66.40465923636363,18.44599267,-3.4855614999999993
179657,-66.40456453939393,18.44959267,-4.509120333333332
179695,-66.40456453939393,18.44617267,-5.470507000000001
179696,-66.40456453939393,18.44608267,-4.141243166666669
179697,-66.40456453939393,18.44599267,-1.7606156666666628
180157,-66.40446984242423,18.44959267,-4.797200666666669
180195,-66.40446984242423,18.44617267,-3.637356333333333
180196,-66.40446984242423,18.44608267,-2.6706018333333326
180696,-66.40437514545454,18.44608267,-2.156380500000001
180728,-66.40437514545454,18.44320267,-3.541916666666669
182698,-66.40399635757575,18.44590267,-2.8769178333333336
183179,-66.40390166060605,18.44761267,-3.1387130000000028
183180,-66.40390166060605,18.44752267,-3.1093320000000055
183198,-66.40390166060605,18.44590267,-3.603033
184213,-66.40371226666666,18.44455267,-2.3094523333333328
184713,-66.40361756969696,18.44455267,-3.384757666666669
185179,-66.40352287272727,18.44761267,-1.9064395000000012
186209,-66.40333347878787,18.44491267,-1.5060736666666656
187192,-66.40314408484848,18.44644267,-1.7416739999999997
187692,-66.40304938787878,18.44644267,-1.9852784999999997
188192,-66.40295469090908,18.44644267,-1.7778474999999965
189585,-66.4026706,18.45607267,-1.3549933333333364
189586,-66.4026706,18.45598267,-1.0084371666666705
190086,-66.4025759030303,18.45598267,-1.6146300000000018
191690,-66.4022918121212,18.44662267,-1.094247166666662
192689,-66.40210241818181,18.44671267,-1.8854573333333349
192690,-66.40210241818181,18.44662267,-2.405663166666667
193189,-66.40200772121212,18.44671267,-2.2056419999999974
193190,-66.40200772121212,18.44662267,-2.4160321666666675
193689,-66.40191302424242,18.44671267,-2.2234836666666666
198688,-66.40096605454545,18.44680267,-1.935076833333337
198689,-66.40096605454545,18.44671267,-0.6791733333333347
199188,-66.40087135757575,18.44680267,-2.2244253333333326
199189,-66.40087135757575,18.44671267,-1.1639873333333348
199687,-66.40077666060606,18.44689267,-2.0254994999999987
199688,-66.40077666060606,18.44680267,-1.1731620000000014
200187,-66.40068196363636,18.44689267,-2.723650166666669
200686,-66.40058726666666,18.44698267,-3.405059166666664
205186,-66.39973499393939,18.44698267,-0.7451113333333304
205685,-66.3996402969697,18.44707267,-2.216114666666666
206183,-66.3995456,18.44725267,-2.7169704999999986
206184,-66.3995456,18.44716267,-0.9473295000000022
210187,-66.39878802424242,18.44689267,-1.8861515000000004
210688,-66.39869332727272,18.44680267,-2.8076423333333302
211188,-66.39859863030303,18.44680267,-3.1817404999999965
211189,-66.39859863030303,18.44671267,-3.2900788333333324
211689,-66.39850393333333,18.44671267,-3.112041999999999
214182,-66.39803044848485,18.44734267,-2.622691000000003
214687,-66.39793575151515,18.44689267,-1.3122968333333347
215174,-66.39784105454545,18.44806267,-2.753156333333333
215175,-66.39784105454545,18.44797267,-2.8599878333333315
215176,-66.39784105454545,18.44788267,-3.2355573333333325
215187,-66.39784105454545,18.44689267,-1.3501613333333324
215676,-66.39774635757576,18.44788267,-1.6937964999999977
215687,-66.39774635757576,18.44689267,-1.219424666666665
215688,-66.39774635757576,18.44680267,-1.5065536666666652
215697,-66.39774635757576,18.44599267,-1.927924166666667
215698,-66.39774635757576,18.44590267,-1.2976903333333318
215699,-66.39774635757576,18.44581267,-1.2715824999999974
215700,-66.39774635757576,18.44572267,-1.9081071666666674
215701,-66.39774635757576,18.44563267,-4.787021833333334
215702,-66.39774635757576,18.44554267,-5.2205644999999965
215703,-66.39774635757576,18.44545267,-5.395455333333334
215704,-66.39774635757576,18.44536267,-5.9697564999999955
216197,-66.39765166060606,18.44599267,-1.3123643333333312
216198,-66.39765166060606,18.44590267,-1.526873499999997
216199,-66.39765166060606,18.44581267,-1.6729008333333333
216200,-66.39765166060606,18.44572267,-2.599416333333334
216201,-66.39765166060606,18.44563267,-4.145675666666666
216202,-66.39765166060606,18.44554267,-5.91145666666667
216203,-66.39765166060606,18.44545267,-5.890421666666665
216204,-66.39765166060606,18.44536267,-4.342552000000001
216696,-66.39755696363636,18.44608267,-0.6672801666666643
216697,-66.39755696363636,18.44599267,-1.2334801666666628
216698,-66.39755696363636,18.44590267,-1.9783116666666665
216699,-66.39755696363636,18.44581267,-2.977906833333332
216701,-66.39755696363636,18.44563267,-3.6633023333333306
216702,-66.39755696363636,18.44554267,-5.380239500000005
216703,-66.39755696363636,18.44545267,-4.6967318333333345
217195,-66.39746226666666,18.44617267,-1.1023913333333333
217196,-66.39746226666666,18.44608267,-0.620457833333333
217197,-66.39746226666666,18.44599267,-1.0717658333333304
217198,-66.39746226666666,18.44590267,-1.824400166666667
217682,-66.39736756969697,18.44734267,-0.5463343333333341
218687,-66.39717817575757,18.44689267,-1.6589199999999984
218696,-66.39717817575757,18.44608267,-4.598373333333333
219174,-66.39708347878788,18.44806267,-4.134154166666665
219187,-66.39708347878788,18.44689267,-3.3259981666666683
219195,-66.39708347878788,18.44617267,-4.12413183333333
219196,-66.39708347878788,18.44608267,-2.9778011666666693
219674,-66.39698878181818,18.44806267,-4.771328166666667
219675,-66.39698878181818,18.44797267,-5.735567166666666
